distance_to_merchant,hour_of_day,is_weekend,budget_utilization,merchant_regret_rate,dwell_time,purchase_occurred
398,7,1,0.411134986719904,0.4213897287223676,361,0
212,9,0,0.3549733622939728,0.8676909317145179,502,0
50,22,0,0.08331806561209754,0.3542469885182643,386,0
295,14,1,0.6211698743351091,0.11273789562409453,224,0
393,14,0,0.016433555703650127,0.30431608386420406,133,0
21,8,1,0.45301432101722505,0.47747818135866016,12,0
312,14,0,0.23620589576921458,0.1492797446768367,329,0
189,2,0,0.17362043587881426,0.9588117907774498,476,0
5,22,1,0.8181877042418398,0.5022949944932081,165,1
463,12,0,0.34127492142675386,0.598652320754718,287,0
404,11,1,0.1214839225741744,0.5431153537144234,596,0
438,7,1,0.9262982331236538,0.9471279139955692,214,1
392,9,1,0.17338443691421812,0.740485013216512,562,0
66,11,0,0.180339583512086,0.43910895881205947,377,0
476,3,0,0.021804709291480373,0.9032227674730701,245,0
314,15,0,0.8117634633755966,0.6727065931710106,572,0
105,5,0,0.11228564764975568,0.4877172632708502,428,0
481,1,1,0.40350659561028035,0.5781843727937045,123,0
137,9,1,0.7994281614481349,0.6132588568784775,519,0
446,9,0,0.9341063652027705,0.8573369071788368,231,1
201,20,0,0.7031904585147641,0.27342677390349457,258,0
331,12,1,0.8082277124785726,0.8669731176153546,471,1
72,21,1,0.6593637873491552,0.07010377408000934,532,0
248,16,1,0.45619696380092867,0.843059727040643,80,0
139,20,1,0.5745431982183836,0.9229609972063381,135,0
486,22,1,0.025650128230920388,0.5393485173407085,554,0
127,4,1,0.008707972225836191,0.7794029536406142,92,0
25,3,1,0.7513357759427746,0.9536639116235403,193,0
26,1,0,0.7021862225957657,0.9813714684464565,490,0
45,0,1,0.0790062979036108,0.18204192384597484,156,0
160,1,1,0.3619471381482693,0.3393603225922591,303,0
494,14,1,0.17949429078948653,0.772376573612255,78,0
321,22,0,0.5969605010930299,0.134831565005457,508,0
265,14,1,0.7997550019248073,0.6217829139307194,595,0
457,15,1,0.12114732199505107,0.7069689635023659,336,0
20,10,0,0.14522254538447643,0.9606191306513691,443,1
365,19,1,0.1373340065952694,0.5317441149142391,246,0
485,0,1,0.7363068171686875,0.6487436353424672,239,0
149,10,0,0.9257456804483022,0.3547548665064174,225,0
205,1,1,0.17039782935540793,0.2259069929646863,587,0
151,18,0,0.4263422518616078,0.12269269100614444,437,0
376,17,0,0.0369651556129067,0.9571234044642152,575,0
490,3,0,0.21148481631974803,0.1533105760032456,599,0
199,22,0,0.27340774029884884,0.8713442690870221,505,1
271,19,0,0.773413261121914,0.6916432304657664,36,0
137,17,1,0.08505485067335583,0.9742883419557123,587,0
150,20,0,0.6894543304413361,0.2915296668557923,528,0
459,16,0,0.9311332965313435,0.9461386353201747,242,1
424,16,1,0.2495101144432048,0.4855641755569682,445,0
482,10,0,0.5939178539643254,0.04541171971122249,531,0
221,2,1,0.5754849693858219,0.27900483029462364,76,0
351,19,0,0.9274739724796676,0.995726039098688,119,1
226,11,0,0.5740362555577768,0.26089767863501534,583,0
195,17,1,0.825996036601532,0.4224660244615299,423,0
284,15,1,0.31959590090822654,0.12407830536396969,73,0
457,11,1,0.9235783776736223,0.5492100963126318,491,0
269,20,1,0.4418948140781104,0.27030219501655717,172,0
440,9,0,0.8903376238622389,0.6587656632160634,377,0
293,15,1,0.11403164057889803,0.9723708603808243,332,0
309,7,0,0.9629394558476352,0.14995645974934257,3,0
178,13,0,0.5232257287044455,0.8706536107817066,284,0
49,4,0,0.9883785701056327,0.31454915903350933,454,0
182,20,0,0.5067885101989711,0.10706083404249189,241,0
126,7,0,0.1400766034860722,0.906831472936544,326,0
1,4,0,0.39487420876266965,0.6079534156473969,282,0
62,18,1,0.9037984152371666,0.23058000299301284,490,0
469,3,0,0.21289248112226433,0.0030105217472274903,431,0
388,4,0,0.2024552987750926,0.5204110426169041,532,0
161,8,1,0.12858725159057482,0.6530235695308473,306,0
18,4,0,0.18722126495577018,0.32738311029293343,577,0
365,15,0,0.257384073458921,0.7751873113480876,537,0
438,10,0,0.19108304760525374,0.15159707563716973,416,0
264,16,0,0.9551502326865658,0.28518041785290393,356,0
109,22,1,0.6464260921336062,0.19466312218229842,351,0
305,17,1,0.9017735422872076,0.01180557706591101,100,0
161,14,1,0.10504766797160436,0.8838044040660277,225,0
196,6,0,0.2301375464091524,0.2518288772814894,476,0
433,19,1,0.12195656559471035,0.7271575313187723,152,0
38,14,0,0.3035777679526134,0.3871479836616508,459,0
196,12,1,0.7822847819127126,0.08555863431622435,563,0
335,11,1,0.03809360950159202,0.4157653756655799,395,0
194,12,0,0.08976442477322111,0.7510918395425185,423,0
413,14,0,0.5088512841634052,0.6153619536573105,232,0
77,17,1,0.38452489836639947,0.07859237096684957,147,0
296,3,0,0.523737760112001,0.3129997946840698,120,0
191,15,1,0.4599287895278854,0.7966136955473865,262,0
176,21,1,0.824300557717452,0.18463606703225166,324,0
483,11,1,0.31721595963047,0.12439881220536353,50,0
343,23,0,0.32968162414983326,0.9094038700952465,322,0
361,18,1,0.27395880330900235,0.6093938825136321,477,0
366,3,0,0.9180417754009327,0.8479103776112702,191,1
310,13,1,0.5362261641326082,0.5662553293770263,422,0
483,0,0,0.0928355608407666,0.6250074647572581,356,0
233,19,1,0.7116656403590205,0.1415117599522241,54,0
222,17,1,0.20341605658949857,0.8044737274157207,504,0
76,8,1,0.11667943816533966,0.6579467584957939,587,0
205,0,1,0.7893091669419602,0.9837999690404373,87,0
485,22,1,0.5541938386974196,0.567524134515575,342,0
112,4,0,0.1387239974913662,0.42483426683560077,440,0
168,12,0,0.8720011886404015,0.553530995137866,334,0
354,14,1,0.846264170479922,0.8488030846658442,578,1
430,16,1,0.7360676194788702,0.2610504722682958,77,0
305,22,0,0.1336558123289624,0.39845803177519656,591,0
184,21,0,0.16065720996110744,0.8844620137243615,385,1
157,22,1,0.8502240611633005,0.22865653679976639,74,0
323,7,0,0.38025981132042164,0.32220425887181947,354,0
458,17,0,0.0837982822461596,0.16521148837007982,522,0
346,12,0,0.3876651939527018,0.05402646272439826,407,0
75,15,0,0.7959677638986864,0.5260806137242979,306,0
423,6,1,0.8638994490168247,0.4313579077108466,459,0
291,8,0,0.7024327813730749,0.9714282112215148,363,0
474,18,0,0.23313071238044958,0.158922399141179,331,0
14,5,1,0.1594033143789858,0.3052084165060742,362,0
140,19,1,0.1142523132284553,0.8397700300744528,157,0
189,21,1,0.12414710825852049,0.2894461790875318,112,0
261,19,1,0.42612257409089815,0.6213143540403219,329,0
416,21,1,0.9189020206657516,0.5512780415280442,444,0
366,14,0,0.15565193134946131,0.7683973496713405,19,0
16,1,1,0.2009367485772514,0.42894880867446894,179,0
183,11,0,0.3591672517133456,0.907250614643481,105,0
151,18,0,0.9886744494631458,0.25059414235156696,509,0
371,5,0,0.8563601673093852,0.5683333747882271,198,0
195,11,0,0.4562293317007782,0.2753737714451959,104,0
260,9,0,0.7298082015890746,0.9578728712591785,329,0
156,18,1,0.8093577508348612,0.7275064167594283,51,1
282,6,0,0.09191751029273898,0.042034291806169466,283,0
57,0,1,0.8687859259304602,0.02761764640822284,228,0
295,8,1,0.8451096092265352,0.8604682657159066,91,1
485,10,0,0.4717432563734325,0.20295180861004725,280,0
112,21,0,0.7718087559940122,0.2828972953720903,226,0
227,7,1,0.7779648280876914,0.3228816106552653,391,0
325,2,1,0.5561006617339312,0.5134561148609158,416,0
115,19,0,0.8672188099866188,0.7587655350017655,581,1
85,6,0,0.11626601048349516,0.8239122301381999,72,0
319,6,0,0.4247374093383748,0.7018139421127545,342,0
211,4,1,0.087006812233558,0.20147491132698314,597,0
219,1,0,0.012487477828086235,0.3626001353720971,292,0
149,4,1,0.9097167818321127,0.554827738859889,480,0
407,4,1,0.5311016312824508,0.20651775888005175,340,0
492,4,1,0.8987818411884335,0.1971332994729631,1,0
253,2,0,0.39635008068850275,0.9653695309538911,33,0
423,9,1,0.5582452695437117,0.6653702696872417,544,0
166,15,1,0.9121274971842452,0.5291179022761667,511,0
95,10,1,0.0013581717544057792,0.7280136658025621,380,0
5,4,0,0.6745788591482328,0.13828287873027,321,0
461,0,0,0.10660918849353618,0.23666280519978655,247,0
97,8,0,0.3468539832527634,0.38064553417073765,439,0
301,12,1,0.3727984318016324,0.2132377571762385,181,0
264,14,0,0.6241616433366989,0.8855220441738628,441,0
491,19,0,0.5938389858100828,0.5776710643405123,402,0
385,20,1,0.43246181142022355,0.4167952016297676,277,0
297,2,0,0.7503950163506432,0.6829507191688204,330,0
64,11,1,0.4276238088504667,0.19999324260181828,197,0
156,14,0,0.14824031478357136,0.24442229299033613,419,0
366,11,1,0.9104761645467558,0.9700680930209354,580,1
237,7,1,0.3049810734975784,0.21545716697165707,499,0
133,2,0,0.38073371812509593,0.582183921866452,280,0
80,1,0,0.6904345887117808,0.26248521993635077,117,0
273,22,0,0.3293298570115768,0.920533718360814,248,0
87,9,1,0.6738229018677175,0.24387431513229496,562,0
200,9,1,0.6297811780311535,0.7340951098885045,547,0
399,12,1,0.8130518791648167,0.14368479195581696,448,0
262,12,1,0.8630914858400325,0.554299414060258,307,0
279,11,0,0.24146349982395976,0.34176599142285224,89,0
191,15,1,0.8086323575289602,0.15053630379044003,540,0
104,10,1,0.3790529886301913,0.23788176797924865,283,0
37,11,0,0.8445955575414795,0.05540531632798784,28,0
75,19,0,0.1759708985771512,0.1315556003869599,404,0
166,14,1,0.41564889257113835,0.24354276363587712,591,0
71,17,0,0.08140486919651668,0.5017865797914184,91,0
433,7,0,0.342769694595643,0.7227491013243824,554,0
484,12,0,0.9278995418048451,0.8014595129310593,374,1
473,17,1,0.29529867312911795,0.45565142645308365,229,0
7,4,1,0.705082085754396,0.5044166272172171,516,0
206,16,0,0.09313757272780443,0.44753016404125556,471,0
428,4,1,0.006278330637065954,0.3770656541732188,48,0
161,21,1,0.6011351651475172,0.5557831294910227,416,0
427,18,0,0.2249529754874734,0.7653240031440238,141,0
72,15,0,0.3480559808742165,0.945511489462371,131,0
423,5,0,0.3844041467745888,0.755278996805422,345,0
142,23,0,0.03653904247171513,0.17845834098903912,169,0
74,8,1,0.5524169350852586,0.2983307613394469,32,0
114,15,1,0.4832415246678383,0.9838930885810463,483,0
267,20,1,0.40803518143873985,0.24457455331674494,45,0
156,12,0,0.9275393612367683,0.2420795456903695,82,0
307,13,1,0.1076235953199236,0.8783968380507132,411,0
425,2,1,0.5853903723103883,0.7164036542132056,206,0
17,7,1,0.14337966565446336,0.8221590867047146,596,0
179,10,0,0.05982417418223107,0.17800781884113426,42,0
292,13,0,0.5282660512736188,0.9285097829574255,130,0
435,9,0,0.08072087923396531,0.3234672321350477,477,0
235,4,0,0.008770013473410332,0.7958741005715471,489,0
260,0,1,0.09092628444061224,0.35619352380489655,121,0
426,15,0,0.7903560322204217,0.6398936783301149,71,0
435,15,1,0.014550356593339253,0.8947368287752836,506,0
257,7,0,0.4100475778332413,0.5175336935981881,288,0
206,16,1,0.21862091544523665,0.5846473090713157,186,0
260,6,0,0.2770861049921921,0.9068032928682308,77,0
64,16,0,0.8945476790392825,0.5276740105239753,268,0
52,17,0,0.8054646425923778,0.1188369275306046,227,0
302,17,1,0.35541310011685856,0.9792598652955347,285,0
264,3,0,0.8273717641170969,0.1477772795860769,31,0
147,5,0,0.15241085373464913,0.25103492458099874,182,0
428,0,0,0.0777387254097518,0.9834907378861467,44,0
38,0,1,0.9233840318049975,0.08953014735729836,526,0
219,10,1,0.6831207194270574,0.04724088645270008,445,0
450,13,1,0.008862403200629476,0.8709900004973324,292,0
373,15,0,0.5066278953211855,0.40296770692518924,363,0
472,17,0,0.24774578921454615,0.5394688622976228,325,0
248,4,1,0.9449160247175298,0.8568610272911255,98,1
74,19,1,0.8046291904133035,0.4223444779206371,521,0
22,16,0,0.0993581194515758,0.9315446760986937,70,1
204,14,1,0.3400187584287372,0.6071378591620732,338,0
128,12,1,0.917180764735059,0.07018891036120178,393,0
102,6,1,0.6707633762525415,0.46914715713394295,43,0
350,17,0,0.27337393527624276,0.6925186617149098,493,0
430,18,0,0.14958821059401206,0.8348362895935598,56,0
202,18,1,0.21923216014090485,0.8881595184094018,121,0
73,11,0,0.5480156690303882,0.023267696682614414,529,0
360,15,1,0.20431097179484248,0.41365732579477865,246,0
370,19,1,0.8739381268955181,0.4608303029346027,31,0
165,19,0,0.5953387791295512,0.6094852836742696,483,0
243,3,1,0.9779645271125199,0.4968713522592617,163,0
343,22,0,0.6075789116915952,0.6578806136191455,502,0
436,4,0,0.24207028365116645,0.3774529359276584,394,0
474,19,0,0.1239731044502288,0.8094777420524791,547,0
459,1,0,0.5499051854231417,0.8918386328420942,324,0
272,4,0,0.1583902721810122,0.9307855291931056,227,0
195,9,0,0.7147580880434937,0.06570735550862272,149,0
120,4,0,0.6387088222278656,0.34574762550076976,209,0
184,12,1,0.9545097504146685,0.11195193067624698,30,0
275,7,0,0.5083500659319437,0.16658114100803212,40,0
200,5,1,0.8057777961765292,0.15683803278586572,385,0
264,19,1,0.7268651465104013,0.8863100767436579,460,0
166,13,0,0.6933644300855326,0.8270318872364057,139,0
74,5,1,0.7641392879832171,0.9009436903871504,395,0
245,2,1,0.05963193864133298,0.8408799772427618,224,0
184,23,1,0.34194644314133815,0.40524520583480894,104,0
448,13,1,0.2377430949892957,0.48831132017226464,29,0
91,4,1,0.046783139336254664,0.41813719946490435,432,0
490,0,0,0.3448749418440007,0.17336278022561646,51,0
287,4,1,0.8231121983589152,0.942306672443918,78,1
373,13,0,0.41119866274918115,0.93372554475032,323,0
108,9,1,0.18513511126976323,0.0651618056457548,457,0
117,22,1,0.6635391690366631,0.6251462543190517,417,0
79,15,0,0.04893544305991848,0.7033836194129298,242,0
87,21,0,0.041219601461364164,0.6332479555733147,361,0
341,5,1,0.049108344442961305,0.8457150346008909,432,0
382,22,0,0.2771730698910281,0.8929746390850798,553,1
308,16,0,0.09762195365286064,0.7535516634799372,422,0
186,0,0,0.6111498634331531,0.1211941222828069,170,0
225,8,1,0.9777706107121463,0.8652040231874168,471,1
411,18,1,0.784081354502393,0.15711872896654255,151,0
116,0,0,0.44105486113744075,0.13692038513898674,4,0
41,9,0,0.620520431431215,0.695454432198458,461,0
466,11,1,0.9593914986241328,0.4480198220902841,244,0
229,3,1,0.991717293887529,0.14623042971516254,425,0
424,1,0,0.35782783495271875,0.6664458365848015,253,0
1,17,0,0.30177251265282334,0.20856287707277743,261,0
13,23,0,0.6212996900873944,0.3251366998509324,282,0
263,19,0,0.29305542448814936,0.7410448824055496,25,0
52,1,0,0.2103515289723501,0.3020612961923025,568,0
450,0,0,0.3677358263288911,0.8161026220218298,236,0
454,8,1,0.9739816169272881,0.721520434515743,362,1
20,22,1,0.3511413602668684,0.4922572910720723,230,0
326,7,1,0.6720642216469539,0.09119299416079663,376,0
54,17,0,0.421172136688179,0.11109473001736292,51,0
318,0,0,0.9689497105899593,0.4158495571683394,204,0
308,1,0,0.478428412024301,0.7507561676373763,15,0
96,11,1,0.7915332456637697,0.7261738204047384,387,0
234,10,1,0.6986516579535722,0.35906874600003,390,0
333,7,1,0.3663433346533478,0.9298093265985871,556,0
34,6,1,0.16459582929979621,0.03657937746312567,577,0
488,13,0,0.2981273966661361,0.4477173338778633,295,0
56,12,0,0.6240926680355458,0.5249756405402991,251,0
328,0,1,0.4070115573902201,0.1300493858852958,125,0
224,16,1,0.37462825457242555,0.9599755826559856,167,0
26,19,1,0.7135453326840482,0.8290879980283303,328,0
203,16,1,0.7976128896746856,0.7510628206408274,118,0
299,15,1,0.5583257351456731,0.7932296683612455,412,0
152,12,0,0.07721768422762121,0.9565518721426394,336,0
327,6,1,0.12020357094521994,0.21121881584605984,87,0
21,23,1,0.8383127477290732,0.31758278116489114,478,1
309,9,0,0.9819380680299848,0.40036062462434796,509,0
181,23,0,0.38868743078311596,0.871894946896177,433,0
396,4,0,0.17202303391902296,0.06133182426325656,485,0
435,13,1,0.09276383370561536,0.9216920810470791,194,0
62,7,1,0.6012000183833934,0.1466281309686457,8,0
239,17,0,0.0907567110621138,0.06718021473911973,279,0
391,12,0,0.8964809150677879,0.33925684147110935,502,0
378,19,0,0.40198177773184507,0.04672127053613384,515,0
196,22,1,0.4383370572671863,0.11910357159969032,43,0
295,6,0,0.30334859305801687,0.16416799394787307,237,0
141,10,0,0.41534570592804243,0.6286814424649514,293,0
197,18,1,0.3492692962338456,0.10968114885841085,83,0
482,5,1,0.04010973707996657,0.032004927383623594,241,0
9,15,1,0.18527307621243605,0.4086504492247084,163,0
106,13,1,0.7833091257763292,0.9913192807168998,388,0
466,7,0,0.8694177941697858,0.6046198988791405,123,0
271,22,1,0.7845106585709916,0.7702883565188965,508,0
210,2,0,0.8694226677667998,0.8253130570841778,577,1
290,3,0,0.9950052132003767,0.5835124779637368,464,0
11,15,1,0.9317373185300913,0.7949397945969426,151,1
250,15,1,0.6913555080064794,0.855429789001575,185,0
204,22,1,0.2949977812356699,0.6121542891122435,162,0
99,13,0,0.5088860125763963,0.6913143297291086,505,0
95,4,0,0.05535362908892827,0.008067718583649297,24,0
169,5,1,0.15943908251824845,0.403185338916088,562,0
487,4,0,0.31445258216367933,0.17681883151511835,103,0
246,17,0,0.5859400513086042,0.46161546792560204,94,0
378,0,0,0.3016857149046792,0.48695655294164497,467,0
183,0,1,0.4772629963958078,0.5666095559728836,592,0
35,19,0,0.1520633174139001,0.1720051286745522,373,0
188,0,0,0.5069728930852115,0.9977158260708409,459,0
298,7,0,0.327827206385332,0.1405145785010996,451,0
58,9,0,0.025922615370627122,0.5469486769346183,204,0
438,5,0,0.37631474597691206,0.7365333529607924,591,0
75,12,1,0.9506340748830813,0.08909648347313937,302,0
289,11,0,0.9051093690774306,0.8748070196283833,203,1
450,13,1,0.46738053153794645,0.4235016703039868,287,0
432,22,0,0.6275300807918348,0.6296499128807173,326,0
293,18,1,0.851176722372871,0.0589769617986271,276,0
331,4,1,0.28826241348714343,0.6817946321105954,399,0
49,22,1,0.4172582603474849,0.2565095363755643,214,0
157,13,0,0.1829053924593137,0.11103793885475433,581,0
288,14,1,0.7843761467775746,0.6457603428411217,483,0
355,13,0,0.1542340331374371,0.13714969944986388,432,0
256,6,0,0.11605995697697968,0.7016243278714368,94,0
120,23,0,0.617018490955948,0.3564363442407611,195,0
170,15,1,0.4733235549553624,0.06083916451870619,371,0
41,1,0,0.543690750754749,0.8906457174916429,381,1
288,17,0,0.8165956320108888,0.6629755668274394,496,0
263,0,1,0.9080721467376808,0.85697067330187,138,1
150,0,0,0.27670760441657627,0.6865111704990071,402,0
265,23,0,0.3355514902904977,0.4685325931175579,207,0
127,20,0,0.43902296278713915,0.056027173865031865,326,0
359,20,1,0.7045844730241775,0.6930856252602823,527,0
139,0,1,0.7213788075927461,0.4425955648286294,287,0
456,4,0,0.5903655342500832,0.016910079129422217,596,0
491,6,1,0.42513027567870754,0.7611600075612905,423,0
271,2,0,0.5220974955232754,0.10365913106428282,191,0
291,19,0,0.19090726833464144,0.8230875573211865,95,0
229,10,1,0.04501788261124884,0.5602902757224888,40,0
417,19,1,0.018248985847243326,0.7135798668613343,503,0
481,1,1,0.490959405593559,0.9891932370957011,564,0
69,17,0,0.4606820820234664,0.07465446595421577,197,0
418,18,0,0.5289944545529834,0.7918355479987268,102,0
385,22,1,0.5497148176718042,0.02160793539498529,427,0
141,10,0,0.8680158552667275,0.5024414598031528,384,0
81,16,1,0.005588607368614218,0.21733941188303196,189,0
148,3,1,0.6592889200247837,0.10114926346471875,301,0
273,1,0,0.03914683341001213,0.4944876211317759,491,0
483,0,0,0.808008466661882,0.2433676127050899,285,0
97,20,0,0.854816064850517,0.3124543986247764,204,0
